slug,title,verdict,priority,cluster,pageTypeGuess,viewCount,wordCount,aiGenerated,hasProductLink,mergeIntoSlug,productUrls,reason,nextAction,url
llmstxt-validator-na-64-testa-chitayut-li-boty-fayl,llms.txt валидатор на 64 теста: читают ли боты файл,leave-as-news,P3,llm-models,news,12,389,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/llmstxt-validator-na-64-testa-chitayut-li-boty-fayl
llm-v-kodinge-tehnooptimizm-protiv-tehnopessimizma,LLM в кодинге: технооптимизм против технопессимизма,leave-as-news,P3,llm-models,news,14,413,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/llm-v-kodinge-tehnooptimizm-protiv-tehnopessimizma
omniscientist-universal-nyy-ii-uchenyy-dlya-vseh-modal-nostey-i-nauk,OmniScientist: универсальный ИИ-ученый для всех модальностей и наук,leave-as-news,P3,llm-models,news,13,461,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/omniscientist-universal-nyy-ii-uchenyy-dlya-vseh-modal-nostey-i-nauk
autodesign-optimizatsiya-agentnogo-dizayna-dlya-dolgih-zadach,AutoDesign оптимизация агентного дизайна для долгих задач,product-link,P1,ai-agents,explainer,11,405,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/autodesign-optimizatsiya-agentnogo-dizayna-dlya-dolgih-zadach
kak-upravlyat-kompyuterom-s-pomoschyu-ii,Как управлять компьютером с помощью ИИ,keep,P2,cursor-vibe,guide,19,1339,false,false,,,Сильный human/экспертный материал,Оставить; при возможности добавить FAQ/обновить дату,https://proektmap.ru/blog/kak-upravlyat-kompyuterom-s-pomoschyu-ii
investitsii-v-river-ai-11-mlrd-na-ii-agentov-za-2-mesyatsa,Инвестиции в River AI: $1.1 млрд на ИИ-агентов за 2 месяца,product-link,P1,ai-agents,explainer,13,392,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/investitsii-v-river-ai-11-mlrd-na-ii-agentov-za-2-mesyatsa
ai-agenty-s-pamyat-yu-i-email-chto-umeet-aipass,AI-агенты с памятью и email: что умеет AIPass,product-link,P1,ai-agents,explainer,13,426,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/ai-agenty-s-pamyat-yu-i-email-chto-umeet-aipass
ai-portfolio-na-github-kak-razrabotchiku-pokazat-proekty,AI портфолио на GitHub: как разработчику показать проекты,expand,P0,telegram-bot,explainer,17,319,true,false,,,"Тонкий кластерный пост — сначала расширить, затем CTA",Expand + обязательный product CTA,https://proektmap.ru/blog/ai-portfolio-na-github-kak-razrabotchiku-pokazat-proekty
shahmatnyy-dvizhok-na-python-obzor-chess7knight-dlya-razrabotchika,Шахматный движок на Python: обзор Chess7Knight для разработчика,leave-as-news,P3,telegram-bot,news,14,355,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/shahmatnyy-dvizhok-na-python-obzor-chess7knight-dlya-razrabotchika
context-engineering-kak-sokratit-tokeny-na-84-i-podnyat-tochnost,Context Engineering: как сократить токены на 84% и поднять точность,product-link,P1,llm-models,explainer,18,447,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /models,https://proektmap.ru/blog/context-engineering-kak-sokratit-tokeny-na-84-i-podnyat-tochnost
alt-text-massovo-generatsiya-cherez-surfer-ai-v-2026,Alt text массово: генерация через Surfer AI в 2026,leave-as-news,P3,ai-agents,news,14,399,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/alt-text-massovo-generatsiya-cherez-surfer-ai-v-2026
sindrom-samozvantsa-u-ii-razrabotchikov-kak-perestat-somnevat-sya,Синдром самозванца у ИИ-разработчиков: как перестать сомневаться,product-link,P1,telegram-bot,explainer,14,369,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /resheniya/telegram-bot,https://proektmap.ru/blog/sindrom-samozvantsa-u-ii-razrabotchikov-kak-perestat-somnevat-sya
upravlenie-ideyami-v-ai-proektah-kak-vybrat-glavnoe,Управление идеями в AI-проектах: как выбрать главное,product-link,P1,ai-agents,explainer,13,382,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/upravlenie-ideyami-v-ai-proektah-kak-vybrat-glavnoe
ai4ai-na-test-tayme-perenos-sposobnostey-sil-noy-modeli-slaboy,AI4AI на тест-тайме: перенос способностей сильной модели слабой,stop,P3,noise,news,13,481,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/ai4ai-na-test-tayme-perenos-sposobnostey-sil-noy-modeli-slaboy
dreamfly-navigatsiya-dronov-po-tekstovym-instruktsiyam-s-pamyat-yu,DreamFly: навигация дронов по текстовым инструкциям с памятью,product-link,P1,ai-agents,explainer,12,483,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/dreamfly-navigatsiya-dronov-po-tekstovym-instruktsiyam-s-pamyat-yu
kak-perevesti-tekst-lokalno-bez-interneta,Как перевести текст локально без Интернета,keep,P2,cursor-vibe,guide,25,977,false,false,,,Сильный human/экспертный материал,Оставить; при возможности добавить FAQ/обновить дату,https://proektmap.ru/blog/kak-perevesti-tekst-lokalno-bez-interneta
taksonomiya-world-models-kak-fey-fey-li-delit-ii-modeli-mira,Таксономия world models: как Фей-Фей Ли делит ИИ-модели мира,product-link,P1,ai-agents,explainer,10,359,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/taksonomiya-world-models-kak-fey-fey-li-delit-ii-modeli-mira
sobesedovanie-inzhenerov-v-epohu-ai-opyt-coinbase,Собеседование инженеров в эпоху AI: опыт Coinbase,leave-as-news,P3,ai-agents,news,11,385,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/sobesedovanie-inzhenerov-v-epohu-ai-opyt-coinbase
shahmaty-dlya-ii-obzor-chess7knight-dlya-obucheniya-agentov,Шахматы для ИИ: обзор Chess7Knight для обучения агентов,product-link,P1,ai-agents,explainer,15,386,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /agent-engineering,https://proektmap.ru/blog/shahmaty-dlya-ii-obzor-chess7knight-dlya-obucheniya-agentov
sistema-poiska-lyudey-na-osnove-ii-obzor-reunite-tracking,Система поиска людей на основе ИИ: обзор Reunite Tracking,leave-as-news,P3,telegram-bot,news,14,376,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/sistema-poiska-lyudey-na-osnove-ii-obzor-reunite-tracking
ai-inzhener-s-nulya-dorozhnaya-karta-dlya-razrabotchika-v-2025,AI-инженер с нуля: дорожная карта для разработчика в 2025,product-link,P1,telegram-bot,explainer,14,461,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /resheniya/telegram-bot,https://proektmap.ru/blog/ai-inzhener-s-nulya-dorozhnaya-karta-dlya-razrabotchika-v-2025
golosovoy-poisk-i-surfer-ai-optimizatsiya-kontenta-v-2026,Голосовой поиск и Surfer AI: оптимизация контента в 2026,stop,P3,noise,faq,14,442,true,false,,,Вне фокуса ProektMap / шум,Не развивать; при consolidate — 301 на кластерный guide или оставить архивом без инвестиций,https://proektmap.ru/blog/golosovoy-poisk-i-surfer-ai-optimizatsiya-kontenta-v-2026
neyroset-protiv-gipotezy-rimana-rekord-672-i-chto-eto-znachit,"Нейросеть против гипотезы Римана: рекорд 67,2% и что это значит",leave-as-news,P3,ai-agents,news,13,407,true,false,,,"Своевременная новость — архив, не ядро спроса","Не расширять; при новой волне — обновить entity-кластер, не клонировать пост",https://proektmap.ru/blog/neyroset-protiv-gipotezy-rimana-rekord-672-i-chto-eto-znachit
grok-build-protiv-cursor-pochemu-agentnyy-ii-menyaet-razrabotku,Grok Build против Cursor: почему агентный ИИ меняет разработку,product-link,P1,cursor-vibe,explainer,13,432,true,false,,,"Тема в кластере, но нет ссылки на продукт ProektMap",Добавить CTA на /vaibik,https://proektmap.ru/blog/grok-build-protiv-cursor-pochemu-agentnyy-ii-menyaet-razrabotku
